0.45175300,-0.68514100,0.06764380,0.00639635,-0.00727299,0.99766300
0.46617200,0.13313200,0.77224500,-0.00964985,-0.00089190,-0.63525100
0.64889300,-1.61833000,0.81129100,-0.00149379,-0.00958592,0.58456200
1.59566000,1.42903000,0.28012300,0.00513418,-0.00933067,0.95990500
0.60674600,-0.31175600,0.88079600,-0.00305375,-0.01020370,0.47337600
-0.78717400,1.24566000,-0.14482300,0.00850920,-0.00637801,0.98940000
1.38084000,-0.59073700,0.57046600,0.00185474,-0.01047380,0.82125300
-1.66461000,-0.98012600,0.66551700,-0.01061860,0.00058785,-0.74630700
-0.63729900,0.32428300,0.31741500,0.00476193,-0.00953004,0.94822700
0.98758500,-0.65789800,-0.02688810,0.00771332,-0.00732275,0.99958200
-1.63330000,-0.43167600,0.73507200,-0.01062720,-0.00041546,-0.67790600
-0.19802600,0.13258100,0.81205000,-0.01050070,-0.00168617,-0.58349100
0.00447937,0.39344600,0.09291880,0.00680987,-0.00816711,0.99561700
-0.75310800,1.70548000,0.90653300,-0.01001220,-0.00364442,-0.42200100
0.69789800,1.51865000,0.93836800,-0.00447292,-0.00967065,0.34547300
-0.79966000,-0.65593100,0.77582200,-0.01058060,-0.00105999,-0.63086300
-0.16822300,1.66923000,0.36933800,0.00422089,-0.00978384,0.92923400
-0.45426000,-0.39256700,0.15100900,0.00632484,-0.00854922,0.98847500
1.27827000,-1.66751000,0.54323400,0.00220167,-0.01041020,0.83951400
1.11568000,-1.32891000,0.80368700,-0.01052270,-0.00153647,-0.59495800
1.39815000,0.67651500,-0.36036000,0.00974195,-0.00431638,0.93275300
1.51639000,1.08306000,0.23175000,0.00559799,-0.00905233,0.97271700
0.05782640,0.68397400,-0.23558500,0.00907513,-0.00556197,0.97179500
-1.39484000,0.24452300,0.89802300,-0.01008230,-0.00344287,-0.43982000
-1.13874000,0.05427210,-0.27108600,0.00928027,-0.00522243,0.96249600
1.60346000,0.68573400,0.71659700,-0.00013932,-0.01063500,0.69740600
-1.37228000,-0.96964800,0.72604000,-0.01063200,-0.00027940,-0.68757000
0.57121600,1.14562000,0.91620100,-0.00992298,-0.00388235,-0.40057700
-1.27100000,1.59156000,0.44008600,0.00343983,-0.01008340,0.89789200
1.44079000,0.03542520,0.29549000,0.00498239,-0.00941453,0.95528600
1.80821000,0.89905600,0.94965900,-0.00950773,-0.00480563,-0.31310600
0.18791200,1.10388000,0.90654300,-0.00364467,-0.01001210,0.42197900
1.39015000,-0.23393800,0.67972600,0.00038994,-0.01062830,0.73338900
-0.03960090,-0.52949400,0.95012700,-0.00482004,-0.00950031,0.31168000
-1.26644000,1.37743000,0.62988800,-0.01057920,0.00107309,-0.77661300
-0.19804600,-1.22694000,-0.01548540,0.00763230,-0.00740744,0.99982400
0.62960300,0.48321000,0.75365500,-0.00070264,-0.01061120,0.65718400
1.26342000,1.74016000,-0.13866700,0.00770737,-0.00588759,0.99029200
0.42066600,1.81241000,-0.34829300,0.00877118,-0.00404277,0.93733600
-0.87422400,0.36139500,0.64610200,0.00076047,-0.00965835,0.76319000
0.21156200,1.13369000,0.92084400,-0.00362172,-0.00895133,0.38981300
1.07222000,0.39935600,0.88228200,-0.00276520,-0.00926456,0.47062100
-1.03549000,1.57874000,0.12520600,0.00598787,-0.00762678,0.99208300
0.19629000,1.41411000,0.34626100,0.00406298,-0.00876208,0.93808900
0.24195100,-0.97637700,-0.32807200,0.00867959,-0.00424206,0.94460300
-0.55699800,1.02277000,0.50546100,0.00238404,-0.00938074,0.86279500
-0.37030900,1.63619000,-0.37378100,0.00888311,-0.00378608,0.92746700
0.33527800,0.57546700,0.96322900,-0.00480446,-0.00839708,0.26850700
0.17758500,-1.27316000,0.96041900,-0.00844522,-0.00471379,-0.27839200
0.32855200,0.78890600,0.19090500,0.00547712,-0.00800130,0.98156100
-0.63173900,-1.30899000,0.42012000,0.00330555,-0.00907518,0.90741700
0.11423800,0.17105900,0.88723500,-0.00923106,-0.00286697,-0.46121600
0.90379100,-1.50947000,0.99951200,-0.00665086,-0.00703434,0.02971160
-1.08336000,-0.54717600,-0.49476600,0.00934647,-0.00250173,0.86897300
-0.77706900,-1.57231000,-0.33790900,0.00872444,-0.00414560,0.94112900
1.81216000,0.48593300,0.70670600,0.00000474,-0.00967933,0.70744100
0.30212300,-0.21425700,0.88437600,-0.00280796,-0.00925061,0.46667500
-1.62268000,-1.34029000,0.96837400,-0.00497736,-0.00830222,0.24931500
-1.57788000,1.44846000,0.72090900,-0.00967832,-0.00018025,-0.69296200
-0.43130600,0.35636100,-0.13918600,0.00771045,-0.00588369,0.99021900
-0.20177400,-1.81896000,-0.14657600,0.00775420,-0.00582774,0.98915200
0.78255700,-0.55397400,0.80508100,-0.00139401,-0.00959977,0.59308600
0.86589100,0.23302300,-0.21191400,0.00811182,-0.00530208,0.97724000
-1.80123000,1.08520000,0.88942900,-0.00291274,-0.00921566,0.45697100
-0.93715300,0.03940140,-0.49147000,0.00933565,-0.00253788,0.87084100
-1.36011000,0.68236400,-0.30969000,0.00859437,-0.00441964,0.95078800
0.24704900,-1.50989000,0.20894500,0.00532714,-0.00809637,0.97787900
1.12782000,-0.41592400,0.99978800,-0.00672650,-0.00696096,0.01817800
0.84497600,-1.23832000,0.85975300,-0.00939680,-0.00232707,-0.51061900
-0.03596640,-0.19246700,0.05100870,0.00650916,-0.00716880,0.99865100
0.02771020,-0.99007500,0.99938500,-0.00705955,-0.00662459,-0.03369060
0.17793900,-1.76068000,0.71286000,-0.00967922,-0.00007492,-0.70123900
-1.63921000,-1.81434000,0.63225700,-0.00964721,0.00092801,-0.77469800
1.57954000,1.81737000,0.86519600,-0.00242944,-0.00936769,0.50134100
0.10090200,1.74039000,0.99852800,-0.00718362,-0.00649328,-0.05336730
0.60275400,-1.03847000,0.05854500,0.00645830,-0.00721610,0.99823800
-0.59216200,-0.03529300,0.98824800,-0.00778931,-0.00578203,-0.15255300
0.02402840,-0.93882000,-0.28619900,0.00848288,-0.00464142,0.95812200
1.41144000,-1.38530000,0.86677200,-0.00245948,-0.00935894,0.49861100
-0.27523600,-0.92460400,0.76439300,-0.00077778,-0.00965733,0.64467800
-1.00421000,-1.14692000,0.87196800,-0.00255981,-0.00932902,0.48946700
-0.36539000,-1.56596000,0.87769100,-0.00267270,-0.00929412,0.47913000
-1.37166000,0.72625300,0.70289000,-0.00967927,0.00005378,-0.71123300
0.84287200,1.00653000,0.99994900,-0.00686201,-0.00682662,-0.00274483
1.28014000,-1.05298000,0.99677300,-0.00631332,-0.00734798,0.07969130
0.73173000,1.49171000,-0.04368750,0.00712272,-0.00655819,0.99899800
-0.40741200,1.22831000,0.95397200,-0.00854750,-0.00451429,-0.29974100
-1.42376000,-0.47052000,0.98773800,-0.00780838,-0.00575687,-0.15582000
-1.06289000,1.03296000,0.66141600,-0.00966774,0.00057333,-0.74995700
-1.00674000,-0.29831400,0.98797500,-0.00576854,-0.00779956,0.15430600
-0.57440000,-0.70303400,0.97954300,-0.00805476,-0.00539367,-0.20100200
-0.08190300,1.13449000,-0.41069900,0.00903744,-0.00340455,0.91172000
-1.33913000,-1.21094000,0.71715500,-0.00013095,-0.00967886,0.69684700
-1.59069000,1.00748000,0.90535400,-0.00909268,-0.00325881,-0.42454800
0.04352690,0.72090100,0.51606400,0.00226678,-0.00941341,0.85649500
0.03341330,0.39782300,0.99417700,-0.00751822,-0.00611815,-0.10732100
0.90219400,-0.21231600,0.99264500,-0.00759940,-0.00602122,-0.12067100
-1.10908000,0.44068300,0.82873300,-0.00177940,-0.00953184,0.55956100
0.37394600,1.78866000,0.59698900,0.00134812,-0.00960566,0.80219100
-0.01390180,-0.22471700,0.64852700,-0.00966004,0.00073098,-0.76113000
